uniqueIEID,rootEnvelopID,className,methodName,executionTimeMs,startTime,code,isError,isSuccess,depth,hourOfDay,dayOfWeek,isWeekend,isBusinessHours,historical_avg,historical_std,historical_p95,success_rate,recent_call_count,method_popularity
7bb966bc-6d62-4544-b97d-c6908c8a7d6e,App|Host|2026:01:02:10:29:41|6853,ProductController,GetByCategory,268,2026-01-02 10:29:41.211686,GEN_COMMON_00000,False,True,2,10,4,False,True,134.07407407407408,73.34215176193854,249.39999999999995,100.0,0,173
a9bd66c2-c296-4dd2-8177-5671b2f7a0b7,App|Host|2026:01:02:10:30:21|5622,OrderController,Cancel,367,2026-01-02 10:30:21.211686,GEN_COMMON_00000,False,True,2,10,4,False,True,151.5681818181818,78.29443466136604,279.3,100.0,0,199
5388ae65-56f6-4dfe-8d6c-d4c359dbd0dc,App|Host|2026:01:02:10:34:15|4609,PersonController,Delete,154,2026-01-02 10:34:15.211686,GEN_COMMON_00000,False,True,2,10,4,False,True,123.16,51.13829931241021,236.25,98.0,0,580
eebafb51-141a-4b6a-8b73-71f41cc144f3,App|Host|2026:01:02:10:50:55|2478,NotificationController,MarkAsRead,192,2026-01-02 10:50:55.211686,GEN_COMMON_00000,False,True,1,10,4,False,True,183.1153846153846,165.46602682479116,435.6999999999988,98.07692307692307,0,323
348f4b2a-dc25-49f3-a7f4-05920c0c5804,App|Host|2026:01:02:10:53:06|8926,ProductController,Create,221,2026-01-02 10:53:06.211686,GEN_COMMON_00000,False,True,1,10,4,False,True,203.3780487804878,162.48529963850538,514.0500000000003,97.5609756097561,0,397
b870c77b-9a0b-47ce-922d-4e63b1982964,App|Host|2026:01:02:10:54:08|7524,ProductController,GetById,105,2026-01-02 10:54:08.211686,GEN_COMMON_00000,False,True,2,10,4,False,True,127.53,80.70140186283173,249.09999999999982,98.0,0,800
bdd71a9c-9a7f-4bc5-8847-189b55a3cc24,App|Host|2026:01:02:11:00:23|7938,PaymentController,ProcessPayment,2568,2026-01-02 11:00:23.211686,GEN_COMMON_00000,False,True,1,11,4,False,True,2208.8166666666666,1656.2104129369864,5042.35,93.33333333333333,0,332
f5ca380f-e946-4c02-a0c5-10be1a59074e,App|Host|2026:01:02:11:00:41|3791,ProductController,GetAll,492,2026-01-02 11:00:41.211686,GEN_COMMON_00000,False,True,1,11,4,False,True,263.69,158.41613114219342,489.15,100.0,0,787
bce45605-7938-45f5-90c1-1352fb18b112,App|Host|2026:01:02:11:01:12|7783,UserController,UpdateProfile,103,2026-01-02 11:01:12.211686,GEN_COMMON_00000,False,True,2,11,4,False,True,163.34,150.8606073736377,377.0999999999999,98.0,0,205
5a77feb8-d080-4b72-9d21-e4f7d5ccfc7d,App|Host|2026:01:02:11:10:21|5456,PersonController,Create,179,2026-01-02 11:10:21.211686,GEN_COMMON_00000,False,True,2,11,4,False,True,203.0843373493976,161.5136636083074,508.099999999999,97.59036144578313,0,397
fa1c330d-78bb-48c7-93d4-499e9cef9dfe,App|Host|2026:01:02:11:18:23|8505,PersonController,GetAll,431,2026-01-02 11:18:23.211686,GEN_COMMON_00000,False,True,1,11,4,False,True,265.8,159.23142423732344,489.15,100.0,0,787
084b8204-ed26-43b5-9592-55754eade996,App|Host|2026:01:02:11:25:06|8515,PersonController,GetAll,424,2026-01-02 11:25:06.211686,GEN_COMMON_00000,False,True,1,11,4,False,True,269.04,159.1199864913585,489.15,100.0,0,787
d9e77ea0-dd6f-4273-a7ae-1a4e141646b6,App|Host|2026:01:02:11:25:09|8900,AuthController,ValidateToken,127,2026-01-02 11:25:09.211686,GEN_COMMON_00000,False,True,1,11,4,False,True,180.0,134.7007983819909,435.64999999999964,100.0,0,263
251663c4-03ac-43e1-b791-f842b0e7358d,App|Host|2026:01:02:11:32:27|3605,ReportController,ExportData,269,2026-01-02 11:32:27.211686,GEN_COMMON_00000,False,True,2,11,4,False,True,160.95238095238096,81.3832084693691,312.44999999999993,97.61904761904762,0,473
42f16d23-5da8-4a20-94b4-5f97887f87dd,App|Host|2026:01:02:11:35:52|4595,PersonController,Update,195,2026-01-02 11:35:52.211686,GEN_COMMON_00000,False,True,1,11,4,False,True,155.7875,73.82509157169817,272.2,97.5,0,380
0de5243a-84c7-4f8f-a3a2-bbdb23f63b98,App|Host|2026:01:02:11:37:19|1401,OrderController,UpdateStatus,243,2026-01-02 11:37:19.211686,GEN_COMMON_00000,False,True,0,11,4,False,True,174.70731707317074,153.39251023150365,402.0,97.5609756097561,0,206
093892a7-610f-4c6a-9a1b-6c201f8845d7,App|Host|2026:01:02:11:41:20|7559,NotificationController,SendEmail,1959,2026-01-02 11:41:20.211686,GEN_COMMON_00000,False,True,1,11,4,False,True,561.4179104477612,393.3568874272786,1394.5999999999983,98.50746268656717,0,308
56a69973-7f04-4845-bb44-024136babcb1,App|Host|2026:01:02:11:42:01|7759,OrderController,GetById,187,2026-01-02 11:42:01.211686,GEN_COMMON_00000,False,True,0,11,4,False,True,122.99,62.16489882936063,211.7999999999999,99.0,0,800
15350d00-9a90-4526-9507-21bf7d2ae6d8,App|Host|2026:01:02:11:46:14|9257,PersonController,Search,343,2026-01-02 11:46:14.211686,GEN_COMMON_00000,False,True,1,11,4,False,True,315.671875,129.84496918181077,589.0499999999997,98.4375,0,365
de704e12-0aeb-4536-97f1-08586a830637,App|Host|2026:01:02:11:47:25|9704,PersonController,GetAll,361,2026-01-02 11:47:25.211686,GEN_COMMON_00000,False,True,0,11,4,False,True,269.75,159.37265743970624,489.15,100.0,0,787
2d8c0154-ea71-4b9d-9c00-d8f8a6b622b4,App|Host|2026:01:02:11:47:29|4281,OrderController,CreateOrder,124,2026-01-02 11:47:29.211686,GEN_COMMON_00000,False,True,0,11,4,False,True,179.97560975609755,153.4893298905299,269.0,100.0,0,216
b40c223c-e82f-4c4e-92c8-624d2a31dabf,App|Host|2026:01:02:11:56:21|6436,PersonController,Create,198,2026-01-02 11:56:21.211686,GEN_COMMON_00000,False,True,1,11,4,False,True,203.02380952380952,160.53869977382934,502.1499999999993,97.61904761904762,0,397
60a9cb79-7adf-4c0a-ab79-750330f1fc2f,App|Host|2026:01:02:12:09:18|7084,NotificationController,MarkAsRead,209,2026-01-02 12:09:18.211686,GEN_COMMON_00000,False,True,1,12,4,False,True,183.60377358490567,163.90585238796288,421.3999999999996,98.11320754716981,0,323
e9e9313b-4119-4a7f-baa4-a1288985d2fa,App|Host|2026:01:02:12:12:20|9116,ProductController,Update,375,2026-01-02 12:12:20.211686,GEN_COMMON_00000,False,True,1,12,4,False,True,158.49382716049382,77.2999229392873,276.0,97.53086419753086,0,380
6c44d5f1-156c-42b3-83fa-daad60e32f6e,App|Host|2026:01:02:12:19:35|3805,NotificationController,SendEmail,555,2026-01-02 12:19:35.211686,GEN_COMMON_00000,False,True,2,12,4,False,True,561.3235294117648,390.4111281589479,1374.6999999999994,98.52941176470588,0,308
e8bfd390-4161-443a-8cd6-2229fee7fc19,App|Host|2026:01:02:12:31:31|2666,ProductController,Update,143,2026-01-02 12:31:31.211686,GEN_COMMON_00000,False,True,1,12,4,False,True,158.3048780487805,76.84033293807575,275.8,97.5609756097561,0,380
8e93a3a7-c4c1-4c16-966d-fda579f68b90,App|Host|2026:01:02:12:34:24|6355,OrderController,UpdateStatus,121,2026-01-02 12:34:24.211686,GEN_COMMON_00000,False,True,0,12,4,False,True,173.42857142857142,151.73679761062877,395.89999999999947,97.61904761904762,0,206
583ad2e3-7fcc-4834-ae04-98683e25b28a,App|Host|2026:01:02:12:38:39|7783,ReportController,ExportData,192,2026-01-02 12:38:39.211686,GEN_COMMON_00000,False,True,1,12,4,False,True,161.31764705882352,80.9673966960226,311.59999999999997,97.6470588235294,0,473
941a0079-cbc9-4763-b499-c5998da4bac6,App|Host|2026:01:02:12:42:51|9658,PersonController,Update,223,2026-01-02 12:42:51.211686,GEN_COMMON_00000,False,True,2,12,4,False,True,159.0843373493976,76.69979565897624,275.59999999999997,97.59036144578313,0,380
dd86b75e-aac4-4c74-8f1a-f1edd341eccf,App|Host|2026:01:02:12:47:16|1185,PersonController,Search,541,2026-01-02 12:47:16.211686,GEN_COMMON_00000,False,True,0,12,4,False,True,319.1384615384615,131.82337578686926,586.3999999999999,98.46153846153847,0,365
62fe1016-c19f-4cd4-9a4a-88680e581311,App|Host|2026:01:02:12:47:23|1892,ProductController,GetAll,326,2026-01-02 12:47:23.211686,GEN_COMMON_00000,False,True,0,12,4,False,True,269.4,159.20858562707525,489.15,100.0,0,787
a96c2581-e83a-406d-a18f-5d7b9e529402,App|Host|2026:01:02:13:01:32|3603,ProductController,GetById,193,2026-01-02 13:01:32.211686,GEN_COMMON_00000,False,True,2,13,4,False,True,123.57,62.547477724501135,211.7999999999999,99.0,0,800
25f2ab8e-a5a7-409b-b3ec-492ddbd4a086,App|Host|2026:01:02:13:06:24|3130,AuthController,RefreshToken,308,2026-01-02 13:06:24.211686,GEN_COMMON_00000,False,True,1,13,4,False,True,168.53846153846155,120.75148057200717,347.54999999999984,100.0,0,225
1b595453-a6dd-4e3c-81be-8c5adf8ea160,App|Host|2026:01:02:13:08:44|7539,ProductController,Delete,115,2026-01-02 13:08:44.211686,GEN_COMMON_00000,False,True,0,13,4,False,True,122.98,51.13499266400136,236.25,98.0,0,580
148a1217-8d0e-40e6-9b9b-291a16d6e287,App|Host|2026:01:02:13:13:34|7165,NotificationController,GetNotifications,309,2026-01-02 13:13:34.211686,GEN_COMMON_00000,False,True,0,13,4,False,True,152.4313725490196,85.02382134483506,324.0,98.0392156862745,0,305
e49c1dc1-761c-401f-b410-1903115a4aa1,App|Host|2026:01:02:13:36:25|9827,ProductController,GetByCategory,127,2026-01-02 13:36:25.211686,GEN_COMMON_00000,False,True,1,13,4,False,True,133.82142857142858,71.98356477615984,246.2999999999999,100.0,0,173
b560648e-3620-4d32-a343-61fbd26b7820,App|Host|2026:01:02:13:45:36|2531,PaymentController,ValidateCard,144,2026-01-02 13:45:36.211686,GEN_COMMON_00000,False,True,2,13,4,False,True,155.51785714285714,72.80783950582857,286.75,96.42857142857143,0,310
d3b9476a-6cbd-4c97-b993-cdd5c0d99e36,App|Host|2026:01:02:13:47:50|8118,NotificationController,SendEmail,505,2026-01-02 13:47:50.211686,GEN_COMMON_00000,False,True,1,13,4,False,True,560.5072463768116,387.58914053219104,1354.7999999999977,98.55072463768117,0,308
2be4bdac-72a3-42f8-9ae8-c74ae9a57904,App|Host|2026:01:02:13:48:53|2219,ReportController,GenerateSalesReport,9381,2026-01-02 13:48:53.211686,GEN_COMMON_00000,False,True,2,13,4,False,True,5616.324675324675,3095.933178940086,12096.6,75.32467532467533,0,413
6d1a0a03-d92c-4be1-8661-a22fadc18daa,App|Host|2026:01:02:13:57:00|8768,PaymentController,RefundPayment,264,2026-01-02 13:57:00.211686,GEN_COMMON_00000,False,True,2,13,4,False,True,287.8888888888889,209.05699768921465,560.1999999999998,97.77777777777777,0,280
03d4e5ff-ef86-437e-88a1-e0727887698a,App|Host|2026:01:02:13:59:05|5495,PersonController,GetById,143,2026-01-02 13:59:05.211686,GEN_COMMON_00000,False,True,0,13,4,False,True,124.0,62.53160816900535,211.7999999999999,99.0,0,800
1037e38b-4081-4e8d-9155-0e118cec53f3,App|Host|2026:01:02:14:07:42|2160,ReportController,ExportData,145,2026-01-02 14:07:42.211686,GEN_COMMON_00000,False,True,0,14,4,False,True,161.12790697674419,80.50893943957628,310.75,97.67441860465115,0,473
ceed8af2-3d4d-41ef-a395-648e9b2b6b47,App|Host|2026:01:02:14:08:17|6080,PaymentController,ValidateCard,156,2026-01-02 14:08:17.211686,GEN_COMMON_00000,False,True,2,14,4,False,True,155.52631578947367,72.15486946817882,286.19999999999993,96.49122807017544,0,310
e7fd20a4-e5bf-4715-bf4a-fd881e431b5c,App|Host|2026:01:02:14:09:58|6963,UserController,UpdateProfile,129,2026-01-02 14:09:58.211686,GEN_COMMON_00000,False,True,1,14,4,False,True,162.66666666666666,149.42177440609743,375.0,98.0392156862745,0,205
aacca6fa-249e-417f-8224-bf2926b4f280,App|Host|2026:01:02:14:11:07|4900,PaymentController,ValidateCard,154,2026-01-02 14:11:07.211686,GEN_COMMON_00000,False,True,2,14,4,False,True,155.5,71.51941216054192,285.65,96.55172413793103,0,310
31bb2708-d039-4ebb-b959-814a02f96369,App|Host|2026:01:02:14:14:18|6575,UserController,Login,256,2026-01-02 14:14:18.211686,GEN_COMMON_00000,False,True,0,14,4,False,True,205.28571428571428,103.26155360834083,381.9,98.9795918367347,0,464
e447b8b2-54c0-46ef-a532-36ace26ff7a4,App|Host|2026:01:02:14:16:11|5529,AuthController,RefreshToken,333,2026-01-02 14:16:11.211686,GEN_COMMON_00000,False,True,1,14,4,False,True,171.64150943396226,121.69983476690993,347.4,100.0,0,225
51686d17-d6fa-4893-9282-6e6f34b22488,App|Host|2026:01:02:14:21:36|4208,OrderController,GetAll,319,2026-01-02 14:21:36.211686,GEN_COMMON_00000,False,True,0,14,4,False,True,267.86,157.95920838986098,489.15,100.0,0,787
e6a8c884-9ab0-414e-824c-d89cbee5d77b,App|Host|2026:01:02:14:31:54|3698,UserController,Login,369,2026-01-02 14:31:54.211686,GEN_COMMON_00000,False,True,1,14,4,False,True,206.93939393939394,104.04265394752899,381.59999999999997,98.98989898989899,0,464
61b04df3-3474-4bc9-abd6-de988ad38edb,App|Host|2026:01:02:14:36:52|4060,PersonController,GetAll,380,2026-01-02 14:36:52.211686,GEN_COMMON_00000,False,True,0,14,4,False,True,268.97,158.35680559669007,489.15,100.0,0,787
ccf3e321-40e6-440f-b188-0bb3c60afe7c,App|Host|2026:01:02:14:37:46|1183,NotificationController,SendSMS,171,2026-01-02 14:37:46.211686,GEN_COMMON_00000,False,True,1,14,4,False,True,142.56666666666666,57.3234553308979,219.54999999999984,100.0,0,353
3cd78b43-9992-4c58-ab85-c88791bb99bc,App|Host|2026:01:02:14:39:03|7841,PaymentController,GetTransactionHistory,223,2026-01-02 14:39:03.211686,GEN_COMMON_00000,False,True,2,14,4,False,True,152.98,64.8827797034068,256.65,100.0,0,283
9a45051f-d019-4ce9-aa53-74ebbdb9f5c4,App|Host|2026:01:02:14:40:40|5427,PaymentController,ValidateCard,305,2026-01-02 14:40:40.211686,GEN_COMMON_00000,False,True,0,14,4,False,True,158.03389830508473,73.52315283981447,295.99999999999994,96.61016949152543,0,310
0440b614-aac3-44a7-a830-8e1e3785ccd9,App|Host|2026:01:02:14:41:51|8977,UserController,Delete,266,2026-01-02 14:41:51.211686,GEN_COMMON_00000,False,True,1,14,4,False,True,124.15,53.03941263748394,242.09999999999994,98.0,0,580
673ddabc-a841-4eb9-a401-c1c1374ab149,App|Host|2026:01:02:14:42:13|6137,NotificationController,GetNotifications,347,2026-01-02 14:42:13.211686,GEN_COMMON_00000,False,True,1,14,4,False,True,156.17307692307693,88.40431210178632,342.59999999999997,98.07692307692307,0,305
332f37d8-115f-4ac7-b2e9-d2f5bcd1006f,App|Host|2026:01:02:14:43:13|6824,ProductController,Delete,223,2026-01-02 14:43:13.211686,GEN_COMMON_00000,False,True,0,14,4,False,True,125.59,53.75122173852271,242.09999999999994,98.0,0,580
c8782f0a-7f35-431c-9ebc-2f4b7af11ecc,App|Host|2026:01:02:14:50:20|7563,AuthController,RefreshToken,372,2026-01-02 14:50:20.211686,GEN_COMMON_00000,False,True,1,14,4,False,True,175.35185185185185,123.59125532468855,370.04999999999995,100.0,0,225
df75a379-2757-44e3-b07c-327c887dc934,App|Host|2026:01:02:14:50:55|2527,OrderController,GetByCustomer,264,2026-01-02 14:50:55.211686,GEN_COMMON_00000,False,True,0,14,4,False,True,187.75,171.27811261356518,371.95000000000016,100.0,0,218
314ca7d8-bcc2-4463-af54-aeed0d3f4348,App|Host|2026:01:02:14:54:28|1967,UserController,Delete,115,2026-01-02 14:54:28.211686,GEN_COMMON_00000,False,True,1,14,4,False,True,125.68,53.72561791363612,242.09999999999994,98.0,0,580
541f001a-7dba-43ef-be81-fd69fa5fb73b,App|Host|2026:01:02:14:55:55|3574,PersonController,Create,221,2026-01-02 14:55:55.211686,GEN_COMMON_00000,False,True,0,14,4,False,True,203.23529411764707,159.5921622865776,496.19999999999965,97.6470588235294,0,397
a740e290-48bf-461d-ab89-346659c1c753,App|Host|2026:01:02:15:01:27|9094,UserController,GetAll,186,2026-01-02 15:01:27.211686,GEN_COMMON_00000,False,True,0,15,4,False,True,268.09,158.57293481728107,489.15,100.0,0,787
652d1d3a-3974-403c-abf4-60cd8584b8ec,App|Host|2026:01:02:15:04:37|4166,PaymentController,GetTransactionHistory,101,2026-01-02 15:04:37.211686,GEN_COMMON_00000,False,True,0,15,4,False,True,151.9607843137255,64.64177002041752,256.5,100.0,0,283
66d36abc-09a7-4d5f-ab22-21b9f10347b2,App|Host|2026:01:02:15:05:53|4920,PersonController,Search,808,2026-01-02 15:05:53.211686,GEN_COMMON_00000,False,True,1,15,4,False,True,326.54545454545456,143.98281754519093,598.5,98.48484848484848,0,365
f3d28be6-28de-41a2-b450-aa7b33b4e2ef,App|Host|2026:01:02:15:07:47|4641,PersonController,GetById,124,2026-01-02 15:07:47.211686,GEN_COMMON_00000,False,True,2,15,4,False,True,122.16,59.705966404057314,205.25,99.0,0,800
6c30c8e7-1aa9-4919-a87d-98635fbe4189,App|Host|2026:01:02:15:19:40|6751,UserController,Login,225,2026-01-02 15:19:40.211686,GEN_COMMON_00000,False,True,1,15,4,False,True,207.12,103.53160645596849,381.29999999999995,99.0,0,464
1f3f49e1-2d60-4e11-8183-db1493a1c194,App|Host|2026:01:02:15:26:04|3340,AuthController,Logout,301,2026-01-02 15:26:04.211686,GEN_COMMON_00000,False,True,0,15,4,False,True,150.61290322580646,103.52672179615915,336.14999999999986,96.7741935483871,0,283
af32ac0c-7ef2-4199-a6d1-04ceddb6eebb,App|Host|2026:01:02:15:29:31|9408,UserController,GetById,811,2026-01-02 15:29:31.211686,GEN_COMMON_00000,False,True,0,15,4,False,True,129.51,91.00355137925311,211.7999999999999,99.0,0,800
b41fd0ab-b91d-441f-9140-a8478808c821,App|Host|2026:01:02:15:43:07|8458,UserController,Register,243,2026-01-02 15:43:07.211686,GEN_COMMON_00000,False,True,1,15,4,False,True,120.91176470588235,58.56018279439244,233.24999999999997,97.05882352941177,0,177
a29350c3-662a-457d-96bc-bb0092ffcaeb,App|Host|2026:01:02:15:43:19|8257,UserController,Login,309,2026-01-02 15:43:19.211686,GEN_COMMON_00000,False,True,1,15,4,False,True,202.0,83.60984428047969,372.45,99.0,0,464
2df0e845-e233-46a4-90a1-71bd49b9bbda,App|Host|2026:01:02:15:49:46|7438,UserController,Login,288,2026-01-02 15:49:46.211686,GEN_COMMON_00000,False,True,1,15,4,False,True,202.43,83.94313310783436,372.45,99.0,0,464
bcd9e7c7-b98b-417e-8695-bf90d4d4e7d2,App|Host|2026:01:02:15:50:07|6190,NotificationController,SendEmail,770,2026-01-02 15:50:07.211686,GEN_COMMON_00000,False,True,0,15,4,False,True,563.5,385.5841324385715,1334.899999999999,98.57142857142858,0,308
20b7046b-07a7-475f-80e9-c6a89c2f1f76,App|Host|2026:01:02:15:55:54|4255,PaymentController,ValidateCard,177,2026-01-02 15:55:54.211686,GEN_COMMON_00000,False,True,1,15,4,False,True,158.35,72.93852182558742,295.5,96.66666666666667,0,310
0f86c8c1-2c1c-459b-985e-6ac01c5573cd,App|Host|2026:01:02:15:57:31|8117,OrderController,GetById,130,2026-01-02 15:57:31.211686,GEN_COMMON_00000,False,True,2,15,4,False,True,128.88,90.77737002739673,211.7999999999999,99.0,0,800
a0843b2d-0a2c-4e44-9841-faa3fcba7c77,App|Host|2026:01:02:15:57:50|7102,AuthController,Logout,142,2026-01-02 15:57:50.211686,GEN_COMMON_00000,False,True,1,15,4,False,True,150.47619047619048,102.69416812019375,334.29999999999995,96.82539682539682,0,283
caff9fb3-0bc4-4f24-b94d-8719d7aeab8b,App|Host|2026:01:02:15:59:31|2841,ReportController,GenerateUserReport,695,2026-01-02 15:59:31.211686,GEN_COMMON_00000,False,True,0,15,4,False,True,415.8690476190476,355.9306071451238,1218.95,98.80952380952381,0,447
1255909f-d070-4fc5-b7af-df6452717a9f,App|Host|2026:01:02:16:00:08|5674,UserController,Register,227,2026-01-02 16:00:08.211686,GEN_COMMON_00000,False,True,1,16,4,False,True,123.94285714285714,60.41520204928113,232.49999999999994,97.14285714285714,0,177
97838c56-ae4a-415d-a709-b04893af3d84,App|Host|2026:01:02:16:14:42|3035,ReportController,GenerateUserReport,767,2026-01-02 16:14:42.211686,GEN_COMMON_00000,False,True,2,16,4,False,True,420.0,355.8495870047182,1218.6,98.82352941176471,0,447
3a83f0a7-ef64-468d-9a40-78cc418c5cee,App|Host|2026:01:02:16:22:54|8096,PersonController,Update,319,2026-01-02 16:22:54.211686,GEN_COMMON_00000,False,True,0,16,4,False,True,160.98809523809524,78.20755425990588,287.8999999999999,97.61904761904762,0,380
b33477cb-e1b1-445e-80e5-47bda627f235,App|Host|2026:01:02:16:27:32|4467,ReportController,GenerateSalesReport,7720,2026-01-02 16:27:32.211686,API_APPVLD_02001,True,False,1,16,4,False,True,5643.294871794872,3084.973392753872,12079.449999999997,74.35897435897436,0,413
8da4fed9-a25d-4dcc-9713-442032676579,App|Host|2026:01:02:16:29:35|4520,AuthController,ChangePassword,218,2026-01-02 16:29:35.211686,GEN_COMMON_00000,False,True,1,16,4,False,True,143.9047619047619,63.077501506348455,251.0,97.61904761904762,0,235
4ed7b5c6-7596-4a7b-a2f7-d9771fdfa2f5,App|Host|2026:01:02:16:37:37|8542,ProductController,Search,481,2026-01-02 16:37:37.211686,GEN_COMMON_00000,False,True,2,16,4,False,True,328.85074626865674,144.12844163741096,598.4,98.50746268656717,0,365
6bb7dd48-7dc1-4413-be05-42f770bde787,App|Host|2026:01:02:16:38:18|4851,AuthController,Logout,192,2026-01-02 16:38:18.211686,GEN_COMMON_00000,False,True,0,16,4,False,True,151.125,102.0080140020132,332.4499999999998,96.875,0,283
0aa1ef18-cb45-4c73-8c47-cd4228f777cc,App|Host|2026:01:02:16:39:33|6642,UserController,UpdateProfile,103,2026-01-02 16:39:33.211686,GEN_COMMON_00000,False,True,1,16,4,False,True,161.51923076923077,148.18079714502127,372.8999999999998,98.07692307692307,0,205
832c3a6f-4c74-4268-a664-35292735fdf8,App|Host|2026:01:02:16:45:37|5596,ProductController,GetAll,317,2026-01-02 16:45:37.211686,GEN_COMMON_00000,False,True,1,16,4,False,True,267.88,158.49330228336743,489.15,100.0,0,787
ef02efab-c088-4398-bf7e-dad19c71011d,App|Host|2026:01:02:16:47:36|1145,AuthController,RefreshToken,163,2026-01-02 16:47:36.211686,GEN_COMMON_00000,False,True,0,16,4,False,True,175.12727272727273,122.45287144001861,369.9,100.0,0,225
a4773b87-bbd9-421e-8d09-16b899dbf9d3,App|Host|2026:01:02:16:57:06|3222,PersonController,Create,440,2026-01-02 16:57:06.211686,GEN_COMMON_00000,False,True,1,16,4,False,True,205.98837209302326,160.6917761493245,500.0,97.67441860465115,0,397
63491ed9-e859-4eef-8d50-1b38bdcc9be5,App|Host|2026:01:02:16:59:05|3641,PersonController,GetAll,408,2026-01-02 16:59:05.211686,GEN_COMMON_00000,False,True,1,16,4,False,True,269.18,159.10909668043703,489.15,100.0,0,787
0b94b019-da16-4350-a337-bd2d3e0f2281,App|Host|2026:01:02:17:02:46|9060,ProductController,Delete,256,2026-01-02 17:02:46.211686,GEN_COMMON_00000,False,True,1,17,4,False,True,127.69,54.80372600324162,256.34999999999997,98.0,0,580
e8dea1eb-e8ad-4510-ae97-5365e2918d3f,App|Host|2026:01:02:17:03:54|2277,ReportController,GenerateUserReport,610,2026-01-02 17:03:54.211686,GEN_COMMON_00000,False,True,1,17,4,False,True,422.2093023255814,354.3429749726226,1218.25,98.83720930232558,0,447
0307b47f-409f-4bf6-95f3-eab8f12413de,App|Host|2026:01:02:17:08:03|4700,PaymentController,ProcessPayment,2760,2026-01-02 17:08:03.211686,GEN_COMMON_00000,False,True,1,17,4,False,True,2217.8524590163934,1643.8662033558319,5041.0,93.44262295081968,0,332
fb0414b5-968c-4fb7-a6c4-f729325b25a1,App|Host|2026:01:02:17:10:39|5300,ProductController,GetByCategory,138,2026-01-02 17:10:39.211686,GEN_COMMON_00000,False,True,1,17,4,False,True,133.9655172413793,70.69071607998804,243.19999999999987,100.0,0,173
d3645168-64b5-4e33-b623-a147aeefab17,App|Host|2026:01:02:17:15:56|5279,ReportController,GenerateSalesReport,8615,2026-01-02 17:15:56.211686,API_DATABASE_03021,True,False,1,17,4,False,True,5680.911392405063,3083.3151705211694,12062.299999999997,73.41772151898735,0,413
549eeb06-bc35-4959-a96e-8a0abd79bf87,App|Host|2026:01:02:17:28:16|7149,NotificationController,GetNotifications,260,2026-01-02 17:28:16.211686,GEN_COMMON_00000,False,True,1,17,4,False,True,158.1320754716981,88.7041404236684,342.2,98.11320754716981,0,305
b1895bfe-ab31-4a4e-9757-24926b652d59,App|Host|2026:01:02:17:28:21|4534,PaymentController,ValidateCard,324,2026-01-02 17:28:21.211686,GEN_COMMON_00000,False,True,1,17,4,False,True,161.0655737704918,75.37370647921793,305.0,96.72131147540983,0,310
44d0df31-ec3e-4499-87da-e7166b960ab8,App|Host|2026:01:02:17:30:15|6568,OrderController,GetByCustomer,280,2026-01-02 17:30:15.211686,GEN_COMMON_00000,False,True,2,17,4,False,True,189.8,169.87811138364097,367.59999999999974,100.0,0,218
0f77b201-126f-4525-87e8-f4721b365341,App|Host|2026:01:02:17:31:03|1177,UserController,GetById,224,2026-01-02 17:31:03.211686,GEN_COMMON_00000,False,True,1,17,4,False,True,129.39,91.1701589270737,225.09999999999994,99.0,0,800
d5328d21-b8b4-42c7-b67d-7cd549508e99,App|Host|2026:01:02:17:41:39|5654,AuthController,Login,349,2026-01-02 17:41:39.211686,GEN_COMMON_00000,False,True,0,17,4,False,True,204.27,85.1227105923317,372.45,99.0,0,464
9cd38b65-670b-4a3f-ace2-c0de1ca05576,App|Host|2026:01:02:17:44:35|8678,ReportController,ExportData,265,2026-01-02 17:44:35.211686,GEN_COMMON_00000,False,True,1,17,4,False,True,162.32183908045977,80.81050102337085,309.90000000000003,97.70114942528735,0,473
9be72457-6e24-4fcf-b598-dda2fb2e128f,App|Host|2026:01:02:17:51:23|4027,UserController,UpdateProfile,1385,2026-01-02 17:51:23.211686,GEN_COMMON_00000,False,True,2,17,4,False,True,184.60377358490567,223.11159157062758,433.59999999999985,98.11320754716981,0,205
53f21769-16b3-486d-84e1-c5e4687fe699,App|Host|2026:01:02:17:58:08|7606,OrderController,GetAll,350,2026-01-02 17:58:08.211686,GEN_COMMON_00000,False,True,1,17,4,False,True,270.4,159.25781144123047,489.15,100.0,0,787
b270c68e-f7b6-4a4a-b21d-7ca2ae15d789,App|Host|2026:01:02:17:58:24|4044,UserController,GetById,136,2026-01-02 17:58:24.211686,API_DATABASE_03021,True,False,2,17,4,False,True,128.75,90.89369692896278,225.09999999999994,98.0,0,800
f6fe4594-5dc8-41cf-b213-cb67656f790f,App|Host|2026:01:02:18:03:34|8720,ReportController,GenerateUserReport,184,2026-01-02 18:03:34.211686,GEN_COMMON_00000,False,True,1,18,4,False,False,419.4712643678161,353.20133395019434,1217.9,98.85057471264368,0,447
f9128f74-1c5e-4ad6-ae32-dfe9a32250aa,App|Host|2026:01:02:18:08:03|6854,NotificationController,GetNotifications,160,2026-01-02 18:08:03.211686,GEN_COMMON_00000,False,True,0,18,4,False,False,158.16666666666666,87.86369160174634,341.79999999999995,98.14814814814815,0,305
